estado,voto,genero,edad,ponderado,partido,encuesta,inverso,homo_pon
15,2,2,20,1.962184829516067,PAN-PRI-PRD,2,0.5096359858447329,32407.934282985327
15,2,2,40,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.536213541876
20,2,1,41,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
11,2,1,68,1.249948108193703,PAN-PRI-PRD,2,0.8000332121347803,50874.39757632958
28,2,1,84,0.4461327446568079,PAN-PRI-PRD,2,2.241485324663313,142536.85201911145
7,2,2,60,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471
2,2,2,40,0.7632567139832708,PAN-PRI-PRD,2,1.3101751765552345,83314.50721758243
14,2,1,46,0.9686941482381854,PAN-PRI-PRD,2,1.0323175811671332,65645.44353001674
24,2,2,32,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081
15,2,2,25,0.49211205244926565,PAN-PRI-PRD,2,2.0320575263762617,129219.26355905154
8,2,2,50,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138043
30,2,2,48,0.5734518885405548,PAN-PRI-PRD,2,1.7438254542068343,110890.48318921059
12,1,2,20,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
14,2,1,55,0.6260383938828235,PAN-PRI-PRD,2,1.5973461208948976,101575.81008989963
11,2,2,26,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081
21,2,1,29,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
20,2,2,29,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081
14,3,1,18,2.354082301825943,Movimiento Ciudadano,2,0.4247939841459028,27012.80110585073
11,3,2,78,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646
30,1,2,23,1.962184829516067,MORENA-PT-Partido Verde,2,0.5096359858447329,32407.934282985327
15,1,1,18,1.6122644507266037,MORENA-PT-Partido Verde,2,0.6202456424250545,39441.64183324207
14,3,1,31,3.74106961394778,Movimiento Ciudadano,2,0.26730323228194236,16997.9079696738
19,3,2,36,0.4056568090985166,Movimiento Ciudadano,2,2.465137962856536,156759.0031271584
11,97,2,50,1.100371938753226,Ninguno,2,0.9087836255921319,57789.87519263566
30,97,2,25,2.1223656092718657,Ninguno,2,0.47117235392024504,29962.018197158704
26,97,2,46,0.7009395019692667,Ninguno,2,1.4266566475288276,90721.60554138043
14,1,2,40,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.536213541876
20,97,1,47,2.220398939785173,Ninguno,2,0.4503695178744552,28639.158426269078
30,97,1,81,1.9738547969863707,Ninguno,2,0.5066228790115532,32216.329743766128
17,97,2,28,0.6325764682109873,Ninguno,2,1.5808365474424564,100525.96042004167
11,97,2,35,2.762728362153119,Ninguno,2,0.36196102870593283,23017.231037679223
17,97,1,35,2.3527631472458292,Ninguno,2,0.425032158961947,27027.946727432827
4,97,2,70,1.9829470753643388,Ninguno,2,0.5042998940434474,32068.610300324646
17,97,1,28,0.8455605029158749,Ninguno,2,1.1826474824114275,75204.97561882225
7,97,1,23,2.354082301825943,Ninguno,2,0.4247939841459028,27012.80110585073
13,97,1,37,0.5455342360713059,Ninguno,2,1.83306552344277,116565.29105116635
11,97,2,18,0.7003449965462845,Ninguno,2,1.4278677008209508,90798.61685257989
14,97,2,19,3.0985829835057186,Ninguno,2,0.32272816488155043,20522.39922071789
14,97,2,25,2.1223656092718657,Ninguno,2,0.47117235392024504,29962.018197158704
16,97,2,30,1.4535662668291627,Ninguno,2,0.6879631309698864,43747.82110535951
25,97,2,37,0.6244347805271155,Ninguno,2,1.6014482715966778,101836.66731751837
14,97,2,39,1.7495041149930257,Ninguno,2,0.5715905389590846,36347.64643367584
14,97,2,45,1.6066632898079851,Ninguno,2,0.6224079471682654,39579.143563818674
9,98,1,52,0.6617955517242865,NS,2,1.5110406792468354,96087.61624393649
23,1,1,70,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
23,1,2,22,0.45497100005745206,MORENA-PT-Partido Verde,2,2.1979422861538946,139767.93465517033
10,1,2,34,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
16,1,1,41,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
3,1,1,62,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
19,3,2,80,0.865100948191457,Movimiento Ciudadano,2,1.1559344630133133,73506.28517858725
32,1,2,23,1.3438616160233574,MORENA-PT-Partido Verde,2,0.7441242372552586,47319.125903899774
15,2,2,58,0.5093803562082806,PAN-PRI-PRD,2,1.9631695408197285,124838.65196408554
15,2,2,54,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674
5,2,2,58,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471
12,1,1,67,1.9738547969863707,MORENA-PT-Partido Verde,2,0.5066228790115532,32216.329743766128
21,1,2,30,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
13,3,2,73,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646
20,98,2,55,2.1968398145797545,NS,2,0.4551993246677821,28946.28756452687
9,1,2,39,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552345,83314.50721758243
16,1,2,30,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
7,1,2,47,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
15,98,1,79,1.249948108193703,NS,2,0.8000332121347803,50874.39757632958
32,2,2,36,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.536213541876
28,2,1,70,0.28982496054923895,PAN-PRI-PRD,2,3.4503584443000657,219409.52527180267
21,1,2,26,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
31,1,1,55,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963
9,2,2,75,1.3580812679329148,PAN-PRI-PRD,2,0.73633296004595,46823.67580462692
30,1,2,29,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
16,1,1,40,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111
15,2,2,23,0.5848341793751031,PAN-PRI-PRD,2,1.709886383638697,108732.28557533
10,2,2,23,0.7003449965462845,PAN-PRI-PRD,2,1.4278677008209508,90798.61685257989
19,97,1,52,0.5148430010080732,Ninguno,2,1.942339699756973,123514.07493452611
15,98,1,46,0.7925070382889164,NS,2,1.2618184466337066,80239.48549822842
9,97,2,29,2.1223656092718657,Ninguno,2,0.47117235392024504,29962.018197158704
15,2,1,79,0.8560647597284737,PAN-PRI-PRD,2,1.168135925040507,74282.18050489198
20,1,2,46,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
21,1,1,56,1.2012779013841899,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425
14,1,1,22,1.0270162309078112,MORENA-PT-Partido Verde,2,0.9736944460128631,61917.577436744104
15,2,2,56,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471
13,97,1,82,1.249948108193703,Ninguno,2,0.8000332121347803,50874.39757632958
2,1,1,42,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111
21,2,2,60,0.654773694532727,PAN-PRI-PRD,2,1.5272452273966814,97118.06924590656
23,1,2,44,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
19,1,2,78,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375
31,3,2,37,1.7495041149930257,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584
15,1,1,60,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
30,1,2,50,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138043
20,1,2,65,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
24,97,2,75,1.9829470753643388,Ninguno,2,0.5042998940434474,32068.610300324646
7,1,2,64,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467
26,3,1,62,2.769823335460022,Movimiento Ciudadano,2,0.36103385627441703,22958.271811752988
15,3,2,31,0.7575168826792147,Movimiento Ciudadano,2,1.3201025915926279,83945.79508395727
30,97,1,58,0.6260383938828235,Ninguno,2,1.5973461208948976,101575.81008989963
9,3,2,60,2.1968398145797545,Movimiento Ciudadano,2,0.4551993246677821,28946.28756452687
20,98,2,63,2.1968398145797545,NS,2,0.4551993246677821,28946.28756452687
30,2,2,35,1.7495041149930257,PAN-PRI-PRD,2,0.5715905389590846,36347.64643367584
15,1,2,56,2.1968398145797545,MORENA-PT-Partido Verde,2,0.4551993246677821,28946.28756452687
11,1,2,70,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646
14,3,2,24,1.962184829516067,Movimiento Ciudadano,2,0.5096359858447329,32407.934282985327
20,1,2,22,0.5848341793751031,MORENA-PT-Partido Verde,2,1.709886383638697,108732.28557533
30,1,1,67,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
17,1,2,20,1.962184829516067,MORENA-PT-Partido Verde,2,0.5096359858447329,32407.934282985327
13,3,2,55,0.5093803562082806,Movimiento Ciudadano,2,1.9631695408197285,124838.65196408554
20,2,1,51,0.9686941482381854,PAN-PRI-PRD,2,1.0323175811671332,65645.44353001674
24,3,1,26,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114275,75204.97561882225
21,97,1,24,0.7016402178123943,Ninguno,2,1.4252318704276181,90631.00345686052
13,1,1,29,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
20,3,2,39,1.7495041149930257,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584
26,1,2,67,1.3580812679329148,MORENA-PT-Partido Verde,2,0.73633296004595,46823.67580462692
21,1,1,52,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
7,1,1,46,3.506341639135652,MORENA-PT-Partido Verde,2,0.2851975371819473,18135.81320663982
12,1,2,20,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
30,1,2,18,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
12,1,2,38,1.7495041149930257,MORENA-PT-Partido Verde,2,0.5715905389590846,36347.64643367584
9,1,2,53,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.48318921059
30,3,2,60,2.1968398145797545,Movimiento Ciudadano,2,0.4551993246677821,28946.28756452687
21,3,1,27,0.7060986874661334,Movimiento Ciudadano,2,1.4162326283150937,90058.7384381414
9,97,2,26,3.3515323647107524,Ninguno,2,0.29837098114560595,18973.51721128777
15,2,2,33,1.4535662668291627,PAN-PRI-PRD,2,0.6879631309698864,43747.82110535951
11,2,1,23,1.0270162309078112,PAN-PRI-PRD,2,0.9736944460128631,61917.577436744104
21,2,2,22,0.7003449965462845,PAN-PRI-PRD,2,1.4278677008209508,90798.61685257989
11,2,2,37,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.536213541876
8,2,1,98,0.3725502129670507,PAN-PRI-PRD,2,2.684201928206769,170689.35889093575
22,97,2,53,0.5734518885405548,Ninguno,2,1.7438254542068343,110890.48318921059
15,2,1,98,3.717447639226135,PAN-PRI-PRD,2,0.26900177138962234,17105.918677919868
15,3,2,51,0.7009395019692667,Movimiento Ciudadano,2,1.4266566475288276,90721.60554138043
2,97,2,45,0.4788700801741992,Ninguno,2,2.0882490708883474,132792.50393529516
26,3,1,39,0.8397506052671342,Movimiento Ciudadano,2,1.1908297460314288,75725.28868353557
30,3,2,41,1.198200797319328,Movimiento Ciudadano,2,0.8345846557916233,53071.536213541876
30,3,2,54,1.6066632898079851,Movimiento Ciudadano,2,0.6224079471682654,39579.143563818674
19,1,2,53,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
1,2,2,60,3.469138260855638,PAN-PRI-PRD,2,0.28825602348675405,18330.30344266053
22,1,2,41,2.762728362153119,MORENA-PT-Partido Verde,2,0.36196102870593283,23017.231037679223
30,3,2,21,0.45497100005745206,Movimiento Ciudadano,2,2.1979422861538946,139767.93465517033
30,98,2,65,1.3580812679329148,NS,2,0.73633296004595,46823.67580462692
22,98,1,55,1.7539970232232502,NS,2,0.5701263951761674,36254.541007811975
19,98,1,21,1.0270162309078112,NS,2,0.9736944460128631,61917.577436744104
19,98,1,22,0.8402214392558371,NS,2,1.1901624420410823,75682.85458455789
19,98,2,55,0.654773694532727,NS,2,1.5272452273966814,97118.06924590656
13,1,2,54,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138043
13,1,1,18,2.354082301825943,MORENA-PT-Partido Verde,2,0.4247939841459028,27012.80110585073
31,97,1,67,0.4461327446568079,Ninguno,2,2.241485324663313,142536.85201911145
30,98,2,74,0.865100948191457,NS,2,1.1559344630133133,73506.28517858725
12,98,2,63,3.469138260855638,NS,2,0.28825602348675405,18330.30344266053
31,2,2,57,3.469138260855638,PAN-PRI-PRD,2,0.28825602348675405,18330.30344266053
15,1,1,47,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
